"meta:instanceID","StartTime","Device","previos:entrevistador","previos:regiao","idade:idade","social:sexo","social:renda","social:escolaridade","social:cor","social:religiao","frases:frases1","frases:frases2","frases:frases3","frases:frases4","frases:frases5","frases:frases6","frases:frases7","frases:frases8","frases:frases9","frases:frases10","frases:frases11","frases:frases12","frases:frases13","frases:frases14","frases:frases15","frases:frases16","frases:frases17","frases:frases18","frases:frases19","frases:frases20","frases:frases21","informacoes:informacao1","informacoes:informacao2","informacoes:informacao3","informacoes:informacao4","informacoes:manifestacao1","informacoes:manifestacao2","informacoes:manifestacao3","informacoes:manifestacao4","informacoes:esquerda1","informacoes:esquerda2","informacoes:conservador"
"uuid:06c8a36b-9850-451f-b292-87e3e9cced2f","Sat Oct 22 16:35:45 UTC 2016","ac:d0:74:78:86:4d","Vitor","sul 2","57","Feminino","de R$ 4.400 a R$ 8.800","superior completo","preta","espírita/kardecista","não concorda","não concorda","concorda","concorda","concorda","concorda","concorda","concorda","concorda","não concorda","concorda","não sei","não concorda","não concorda","não concorda","não sei","concorda","não concorda","concorda","não concorda","não concorda","muito","muito","muito","muito","sim","não","sim","sim","de esquerda",,"nada conservador(a)"
"uuid:f320a51f-6606-4107-a7d2-ed358457ac72","Sat Oct 22 16:45:22 UTC 2016","ac:d0:74:78:86:4d","Vitor","sul 2","40","Masculino","de R$ 1.760 a R$ 2.640","fundamental completo","preta","católica","não concorda","não concorda","não concorda","concorda","concorda","não concorda","concorda","não concorda","não concorda","concorda","concorda","não concorda",,"não concorda","concorda","concorda","concorda","não concorda","não concorda","não concorda","não concorda","nada","nada","nada","nada","não","não","não","não","nada disso",,"um pouco conservador(a)"
"uuid:42766ac9-cd6b-4095-9e73-de1745c5f954","Sat Oct 22 18:28:03 UTC 2016","ac:d0:74:78:86:4d","Vitor","sul 2","35","Feminino","até R$ 1.760","médio incompleto","preta","evangélica pentecostal","não concorda","não concorda","concorda","concorda","concorda","não concorda","concorda","não concorda","concorda","não concorda","concorda","concorda","não concorda","concorda","concorda","não concorda","concorda","não concorda","concorda","concorda","não concorda","nada","nada","nada","nada","não","não","não","não","não sei",,"um pouco conservador(a)"
"uuid:4b386885-18bb-4248-9b96-7103cbda2367","Sat Oct 22 13:12:11 UTC 2016","ac:d0:74:78:6f:7c","Jose filipe","oeste 2","18","Feminino","de R$ 2.640 a R$ 4.400","médio completo","branca","espírita/kardecista","não concorda","concorda","não concorda","concorda","concorda","não concorda","concorda","não concorda","não concorda","concorda","concorda","não concorda","não concorda","não concorda","concorda","não concorda","concorda","não concorda","não concorda","não concorda","não concorda","nada","nada","pouco","nada","sim","sim","não","sim","nada disso",,"nada conservador(a)"
"uuid:6bd5ec3d-0e35-4ed6-beea-ca0d91ee0884","Sat Oct 22 13:18:58 UTC 2016","ac:d0:74:78:6f:7c","Jose filipe","oeste 2","69","Masculino",,"médio completo","branca","católica","não concorda","não concorda","não sei","concorda","concorda","não concorda","concorda","não concorda","não concorda","não sei","concorda","concorda","concorda","não sei","concorda","não concorda","concorda","não concorda","concorda","não sei","não concorda","pouco","nada","nada","nada","não","não","não","não","nada disso",,"muito conservador(a)"
"uuid:27377c24-cc34-4077-ac0c-df7397fe87b3","Sat Oct 22 13:26:47 UTC 2016","ac:d0:74:78:6f:7c","Jose filipe","oeste 2","17","Masculino","de R$ 8.800 a R$ 17.600","médio incompleto","branca","outra","não concorda","não concorda","não concorda","concorda","concorda","concorda","concorda","concorda","concorda","não concorda","não concorda","não concorda","não sei","não concorda","não concorda","concorda","não concorda","não concorda","não concorda","não concorda","não concorda","muito","muito","pouco","nada","sim","não","sim","sim","de esquerda",,"nada conservador(a)"
"uuid:2a319522-d530-4b46-97a0-fc144a3874a0","Sat Oct 22 13:32:08 UTC 2016","ac:d0:74:78:6f:7c","Jose filipe","oeste 2","44","Masculino","de R$ 2.640 a R$ 4.400","superior completo","preta","católica","não concorda","não concorda","não concorda","concorda","concorda","concorda","concorda","não concorda","não concorda","não concorda","concorda","não concorda","não sei","concorda","concorda","concorda","concorda","não concorda","concorda","concorda","não concorda","muito","muito","muito","nada","não","não","não","não","nada disso",,"muito conservador(a)"
"uuid:00c9d68d-0536-411e-9507-81325062ab3b","Sat Oct 22 13:43:34 UTC 2016","ac:d0:74:78:6f:7c","Jose filipe","oeste 2","72","Masculino",,"fundamental incompleto","branca","católica","concorda","concorda","concorda","não sei","concorda","concorda","concorda","concorda","não concorda","não concorda","concorda","concorda","concorda","não concorda","concorda","concorda","não concorda","concorda","concorda","não concorda","concorda","nada","pouco","nada","nada","não","não","não","não","não sei",,"não sei"
"uuid:aa727020-531c-4907-b6dc-8b38d888f447","Sat Oct 22 13:50:58 UTC 2016","ac:d0:74:78:6f:7c","Jose filipe","oeste 2","49","Masculino","de R$ 2.640 a R$ 4.400","superior incompleto","branca","espírita/kardecista","não concorda","não concorda","não concorda","concorda","concorda","concorda","concorda","não concorda","concorda","concorda","não concorda","concorda","concorda","concorda","concorda","concorda","concorda","não concorda","concorda","concorda","concorda","muito","nada","pouco","nada","sim","sim","não","não","de centro","mais de esquerda","muito conservador(a)"
"uuid:055fd1cf-35d9-44ff-aba7-949796c55d50","Sat Oct 22 14:00:10 UTC 2016","ac:d0:74:78:6f:7c","Jose filipe","oeste 2","40","Masculino",,"superior completo","branca","nenhuma","não concorda","não concorda","não concorda","concorda","concorda","não concorda","concorda","não concorda","concorda","concorda","concorda","concorda","não concorda","concorda","concorda","não concorda","concorda","não concorda","concorda","concorda","concorda","pouco","pouco","pouco","nada","não","sim","não","não","nada disso",,"um pouco conservador(a)"
"uuid:aeafd22d-8edc-462b-b2fc-8bd097b0840c","Sat Oct 22 14:05:20 UTC 2016","ac:d0:74:78:6f:7c","Jose filipe","oeste 2","18","Feminino","de R$ 1.760 a R$ 2.640","superior incompleto","branca","outra","não concorda","não sei","não concorda","concorda","concorda","concorda","concorda","não sei","concorda","não concorda","concorda","não concorda","não concorda","não concorda","não concorda","concorda","concorda","não sei","não concorda","não concorda","não concorda","muito","muito","muito","muito","não","não","não","não","de esquerda",,"nada conservador(a)"
"uuid:b49146ae-4a30-4f71-81f8-71992916bd4e","Sat Oct 22 14:15:01 UTC 2016","ac:d0:74:78:6f:7c","Jose filipe","oeste 2","29","Feminino","de R$ 4.400 a R$ 8.800","superior completo","preta","nenhuma","não concorda","não concorda","não concorda","concorda","concorda","concorda","concorda","não concorda","concorda","não sei","concorda","não concorda","não concorda","não concorda","não sei","concorda","concorda","não concorda","concorda","não concorda","não concorda","pouco","nada","pouco","nada","não","não","não","sim","nada disso",,"nada conservador(a)"
"uuid:26a73a92-e4db-408b-a1f4-4f8204e38ceb","Sat Oct 22 14:28:17 UTC 2016","ac:d0:74:78:6f:7c","Jose filipe","oeste 2","71","Feminino",,"fundamental incompleto","branca","católica","concorda","não concorda","concorda","concorda","concorda","não concorda","concorda","não concorda","não concorda","concorda","concorda","concorda","não concorda","concorda","concorda","concorda","concorda","concorda","concorda","não sei","concorda","nada","nada","pouco","nada","não","não","não","não","não sei",,"um pouco conservador(a)"
"uuid:afc17aab-f78f-4109-aa35-5d84c989218f","Sat Oct 22 14:36:34 UTC 2016","ac:d0:74:78:6f:7c","Jose filipe","oeste 2","23","Masculino","até R$ 1.760","médio completo","indígena","evangélica não pentecostal","não concorda","não concorda","concorda","concorda","concorda","não concorda","não concorda","não concorda","não concorda","concorda","concorda","concorda","não concorda","não concorda","concorda","não concorda","concorda","não concorda","não concorda","concorda","não concorda","pouco","pouco","pouco","muito","não","não","não","não","nada disso",,"muito conservador(a)"
"uuid:49678b8a-ee19-4864-9b4b-b678a3949f92","Sat Oct 22 15:24:25 UTC 2016","ac:d0:74:78:6f:7c","Jose filipe","oeste 2","30","Feminino","de R$ 1.760 a R$ 2.640","médio completo","parda","católica","concorda","concorda","não concorda","concorda","concorda","não concorda","concorda","não concorda","concorda","concorda","concorda","concorda","não sei","concorda","concorda","não sei","concorda","não concorda","concorda","concorda","não concorda","pouco","muito","muito","pouco","sim","sim","não","sim","de centro","não sei","muito conservador(a)"
"uuid:e17c1164-61d4-489a-afea-856b2a2bbcdf","Sat Oct 22 15:45:35 UTC 2016","ac:d0:74:78:6f:7c","Jose filipe","oeste 2","75","Masculino","até R$ 1.760","fundamental incompleto","parda","católica","concorda","concorda","concorda","concorda","concorda","não concorda","concorda","não concorda","não concorda","concorda","concorda","concorda","concorda","concorda","concorda","não concorda","concorda","não concorda","concorda","concorda","concorda","nada","nada","nada","nada","não","não","não","não","de direita",,"não sei"
"uuid:296747a7-31b8-4e57-a138-9fe9b9bf4937","Sat Oct 22 16:46:23 UTC 2016","ac:d0:74:78:6f:7c","Jose filipe","oeste 2","25","Masculino","até R$ 1.760","médio completo","branca","nenhuma","não concorda","não concorda","não sei","não sei","concorda","não concorda","concorda","não concorda","não concorda","concorda","concorda","não concorda","concorda","concorda","concorda","não concorda","concorda","não concorda","concorda","concorda","concorda","muito","pouco","muito","nada","não","não","não","não","nada disso",,"um pouco conservador(a)"
"uuid:ce4ba0df-6d4d-4755-816a-ccd7b88a4490","Sat Oct 22 16:56:01 UTC 2016","ac:d0:74:78:6f:7c","Jose filipe","oeste 2","53","Masculino","de R$ 8.800 a R$ 17.600","superior completo","branca","evangélica não pentecostal","não concorda","não concorda","não concorda","concorda","concorda","não concorda","não concorda","não concorda","concorda","concorda","concorda","concorda","concorda","não concorda","não concorda","não concorda","não concorda","não concorda","concorda","concorda","concorda","muito","muito","muito","nada","sim","sim","não","não","de direita",,"muito conservador(a)"
"uuid:8719b220-0fb9-4815-be09-3adb9dc5d659","Sat Oct 22 17:28:36 UTC 2016","ac:d0:74:78:6f:7c","Jose filipe","oeste 2","36","Feminino","de R$ 1.760 a R$ 2.640","superior incompleto","branca","católica","não concorda","concorda","concorda","concorda","concorda","não sei","concorda","não sei","concorda","não sei","concorda","concorda","não concorda","concorda","concorda","não concorda","concorda","não concorda","concorda","concorda","não sei","nada","nada","nada","nada","não","não","não","não","nada disso",,"muito conservador(a)"
"uuid:ed7098df-77b4-4a97-913d-59de72bf8a11","Sat Oct 22 17:45:18 UTC 2016","ac:d0:74:78:6f:7c","Jose filipe","oeste 2","31","Masculino","de R$ 2.640 a R$ 4.400","superior incompleto","parda","católica","não concorda","não concorda","não concorda","concorda","concorda","não concorda","concorda","não concorda","concorda","concorda","concorda","não concorda","não concorda","não concorda","concorda","concorda","não concorda","não concorda","concorda","não concorda","não concorda","pouco","pouco","pouco","pouco","sim","não","não","sim","nada disso",,"um pouco conservador(a)"
"uuid:a40a2d07-9e9a-4f19-83be-fdee5e47d064","Sat Oct 22 18:11:19 UTC 2016","ac:d0:74:78:6f:7c","Jose filipe","oeste 2","48","Feminino","de R$ 8.800 a R$ 17.600","superior completo","branca","outra","não concorda","não concorda","não concorda","concorda","concorda","concorda","concorda","não concorda","concorda","não concorda","concorda","não sei","não concorda","não concorda","concorda","concorda","concorda","não concorda","não concorda","não concorda","concorda","pouco","pouco","pouco","nada","não","não","não","não","nada disso",,"muito conservador(a)"
"uuid:4beae791-b30a-4566-ad7b-ad38fcb4e22a","Sat Oct 22 17:13:36 UTC 2016","f4ad2c45080d4cff","Gabriela","sul 2","58","Masculino","de R$ 4.400 a R$ 8.800","médio completo","branca","evangélica pentecostal","concorda","não concorda","concorda","concorda","concorda","não concorda","concorda","não concorda","não concorda","concorda","concorda","concorda","concorda","concorda","concorda","concorda","concorda","não concorda","concorda","concorda","concorda","pouco","muito","pouco","nada","não","não","não","não","de centro","mais de direita","um pouco conservador(a)"
"uuid:4a7d3069-e1aa-4979-a23e-ebf5a5476220","Sat Oct 22 17:26:45 UTC 2016","f4ad2c45080d4cff","Gabriela","sul 2","22","Feminino","de R$ 2.640 a R$ 4.400","superior completo","branca","nenhuma","não concorda","concorda","não concorda","concorda","concorda","concorda","concorda","não sei","não concorda","não sei","não concorda","não concorda","não concorda","não concorda","concorda","concorda","concorda","não concorda","não sei","concorda","concorda","muito","muito","nada","pouco","não","não","não","sim","de esquerda",,"nada conservador(a)"
"uuid:ebc7cae3-0b21-4ce1-96f2-398498d0d64c","Sat Oct 22 17:32:28 UTC 2016","f4ad2c45080d4cff","Gabriela","sul 2","21","Masculino",,"superior incompleto","parda","católica","não concorda","não sei","não concorda","concorda","concorda","não concorda","concorda","não concorda","concorda","não concorda","não concorda","concorda","concorda","não concorda","concorda","não concorda","não concorda","não concorda","concorda","concorda","não concorda","pouco","pouco","nada","nada","não","não","não","não","não sei",,"um pouco conservador(a)"
"uuid:45454243-a1ed-4dc2-9ab3-b7eacaa0d641","Sat Oct 22 17:39:49 UTC 2016","f4ad2c45080d4cff","Gabriela","sul 2","61","Masculino",,"médio completo","branca","católica","não concorda","não concorda","concorda","concorda","concorda","concorda","concorda","não concorda","não concorda","concorda","concorda","concorda","não concorda","não concorda","concorda","concorda","concorda","não concorda","concorda","concorda","concorda","nada","nada","pouco","nada","não","não","não","não","de centro","mais de direita","muito conservador(a)"
"uuid:5e4b8749-7794-46d7-a6dc-8b57d07d69d3","Sat Oct 22 17:45:00 UTC 2016","f4ad2c45080d4cff","Gabriela","sul 2","62","Feminino",,"médio completo","parda","espírita/kardecista","não concorda","não concorda","não concorda","concorda","concorda","não sei","concorda","não concorda","não concorda","não concorda","concorda","concorda","não concorda","concorda","concorda","não sei","concorda","não concorda","concorda","concorda","não sei","nada","pouco","pouco","nada","não","não","não","não","não sei",,"um pouco conservador(a)"
"uuid:4fea5ea6-d718-429a-8a38-935f3851d695","Sat Oct 22 18:23:46 UTC 2016","f4ad2c45080d4cff","Gabriela","sul 2","31","Masculino","acima de R$ 17.600","superior completo","branca","nenhuma","não concorda","não concorda","não concorda","concorda","concorda","não sei","concorda","não sei","não sei","não sei","não sei","não sei","não sei","não sei","não sei","não sei","não sei","não concorda","concorda","concorda","não concorda","muito","muito","pouco","nada","não","não","não","não","não sei",,"não sei"
"uuid:291424b7-09bb-4555-9d30-d0a85625c040","Sat Oct 22 18:30:06 UTC 2016","f4ad2c45080d4cff","Gabriela","sul 2","28","Masculino","de R$ 4.400 a R$ 8.800","superior completo","branca","católica","concorda","concorda","concorda","concorda","concorda","não concorda","concorda","não concorda","concorda","não concorda","não sei","concorda","concorda","não concorda","concorda","concorda","não sei","não concorda","concorda","concorda","concorda","muito","nada","muito","nada","não","não","não","não","de centro","mais de direita","muito conservador(a)"
"uuid:a8d18043-4f7b-42e3-ac45-c81f218bf93b","Sat Oct 22 18:39:59 UTC 2016","f4ad2c45080d4cff","Gabriela","sul 2","60","Feminino","de R$ 2.640 a R$ 4.400","médio completo","branca","católica","concorda","não concorda","concorda","concorda","concorda","não concorda","concorda","não concorda","não concorda","não concorda","concorda","concorda","não concorda","não concorda","concorda","concorda","concorda","concorda","concorda","concorda","não concorda","nada","pouco","muito","nada","não","não","não","não","não sei",,"muito conservador(a)"
"uuid:cbbd554e-1b48-4c32-b2dd-99da2e6ce21f","Sat Oct 22 18:53:43 UTC 2016","f4ad2c45080d4cff","Gabriela","sul 2","31","Masculino","de R$ 2.640 a R$ 4.400","superior completo","branca","católica","concorda","não concorda","não concorda","concorda","concorda","concorda","concorda","não concorda","não concorda","não concorda","não concorda","não concorda","não concorda","não concorda","concorda","concorda","concorda","não concorda","concorda","concorda","concorda","muito","muito","muito","nada","não","não","não","não","nada disso",,"um pouco conservador(a)"
"uuid:e6411abe-d032-449d-a667-50e79b8e1124","Sat Oct 22 18:58:16 UTC 2016","f4ad2c45080d4cff","Gabriela","sul 2","24","Feminino","de R$ 2.640 a R$ 4.400","superior completo","branca","católica","não concorda","não concorda","não concorda","concorda","concorda","concorda","concorda","concorda","não sei","não concorda","não concorda","não concorda","não concorda","não concorda","concorda","concorda","concorda","não concorda","não concorda","não concorda","não concorda","muito","pouco","muito","nada","não","não","não","não","de esquerda",,"não sei"
"uuid:91b76b40-0bd4-4e66-aa18-99db0bfb0d97","Sat Oct 22 11:33:19 UTC 2016","ac:d0:74:c9:d7:95","M Beatriz","leste 3","26","Feminino","de R$ 1.760 a R$ 2.640","superior completo","parda","espírita/kardecista","não concorda","concorda","concorda","concorda","concorda","não concorda","concorda","não concorda","não concorda","não concorda","concorda","concorda","não concorda","não concorda","concorda","não concorda","concorda","não concorda","concorda","não sei","não sei","muito","muito","muito","muito","não","não","não","não","nada disso",,"um pouco conservador(a)"
"uuid:860f4eef-130a-4a68-9dcc-9fda5603cb0e","Sat Oct 22 11:38:54 UTC 2016","ac:d0:74:c9:d7:95","M beatriz","leste 3","64","Masculino","até R$ 1.760","médio incompleto","preta","católica","concorda","concorda","concorda","concorda","concorda","não concorda","concorda","não concorda","não concorda","não concorda","concorda","concorda","não concorda","não concorda","não concorda","concorda","concorda","não concorda","concorda","concorda","concorda","pouco","muito","pouco","pouco","não","não","não","não","nada disso",,"nada conservador(a)"
"uuid:96670d05-521a-4205-9761-f50e3d006435","Sat Oct 22 11:51:42 UTC 2016","ac:d0:74:c9:d7:95","M beatrix","leste 3","18","Feminino","de R$ 1.760 a R$ 2.640","médio completo","branca","nenhuma","não concorda","concorda","não concorda","concorda","concorda","concorda","concorda","concorda","concorda","não concorda","concorda","não concorda","não concorda","não sei","não concorda","concorda","concorda","não concorda","não concorda","não sei","não sei","muito","muito","muito","pouco","não","não","não","sim","de esquerda",,"nada conservador(a)"
"uuid:95b43297-5a95-4b72-bd5b-ef36e58654ce","Sat Oct 22 12:02:53 UTC 2016","ac:d0:74:c9:d7:95","M beatriz","leste 3","61","Masculino","até R$ 1.760","fundamental incompleto","preta","evangélica pentecostal","concorda","concorda","não concorda","não concorda","não concorda","não concorda","concorda","não concorda","não concorda","concorda","concorda","concorda","concorda","concorda","concorda","não concorda","concorda","não concorda","concorda","concorda","concorda","pouco","pouco","nada","nada","não","não","não","não","de centro","não sei","um pouco conservador(a)"
